Stint Type,Island,Species,FirstName,LastName,Observer_Location,Date_Time_Start,Date_Time_End,Nest,Time_Arrive,Time_Depart,Provider,Recipient,Prey_Item_Code,Prey_Size_bill_lengths,Number_of_Items,Plot_Status
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,8,11:18,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,2,11:19,,UA,A,R,1.75,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,12,11:23,,UA,B,R,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,10,11:25,,UA,B,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,7,11:28,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,10,11:29,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,9,11:34,,UA,A,R,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,8,11:35,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,10,11:37,,UA,B,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,10,11:39,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,10,11:43,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,11,11:44,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,8,11:45,,UA,B,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,7,11:46,,UA,A,R,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,11,11:47,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,10,11:48,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,7,11:51,,UA,B,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,10,11:57,,UA,B,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,8,11:58,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,7,12:00,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,9,12:05,,UA,B,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,8,12:09,,UA,B,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,10,12:15,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,9,12:18,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,8,12:23,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,10,12:28,,UA,A,R,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,7,12:31,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,10,12:34,,UA,B,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,8,12:38,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,8,12:41,,UA,B,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,8,13:08,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,9,13:26,,UA,B,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,9,13:31,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/09/2003 11:00,07/09/2003 14:15,3,13:37,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Darian,Higgins,Generator,07/09/2003 16:00,07/09/2003 19:00,2,16:30,,UA,A,U,U,,Outside Plot
Chick Provisioning,PMI,ARTE,Darian,Higgins,Generator,07/09/2003 16:00,07/09/2003 19:00,2,18:40,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/10/2003 08:30,07/10/2003 11:30,1,8:45,,UA,A,H,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/10/2003 08:30,07/10/2003 11:30,1,9:10,,UA,A,R,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/10/2003 08:30,07/10/2003 11:30,3,9:15,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/10/2003 08:30,07/10/2003 11:30,1,9:24,,UA,B,H,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/10/2003 08:30,07/10/2003 11:30,1,9:25,,UA,A,H,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/10/2003 08:30,07/10/2003 11:30,1,9:30,,UA,B,H,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/10/2003 08:30,07/10/2003 11:30,2,9:38,,UA,A,H,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/10/2003 08:30,07/10/2003 11:30,1,10:03,,UA,B,H,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/10/2003 08:30,07/10/2003 11:30,2,10:11,,UA,A,H,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/10/2003 08:30,07/10/2003 11:30,1,10:12,,UA,A,H,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/10/2003 08:30,07/10/2003 11:30,1,10:36,,UA,B,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/10/2003 08:30,07/10/2003 11:30,3,10:43,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/10/2003 08:30,07/10/2003 11:30,1,11:09,,UA,A,H,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/10/2003 09:30,07/10/2003 12:45,7,10:17,,UA,B,R,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/11/2003 09:30,07/11/2003 12:45,7,10:29,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Chris,Riley,Boathouse,07/11/2003 09:40,07/11/2003 12:40,2,9:40,,UA,A,R,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Chris,Riley,Boathouse,07/11/2003 09:40,07/11/2003 12:40,4,9:41,,UA,A,R,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Chris,Riley,Boathouse,07/11/2003 09:40,07/11/2003 12:40,5,10:13,,UA,A,R,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Chris,Riley,Boathouse,07/11/2003 09:40,07/11/2003 12:40,6,10:17,,UA,A,R,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Chris,Riley,Boathouse,07/11/2003 09:40,07/11/2003 12:40,5,10:23,,UA,A,R,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Chris,Riley,Boathouse,07/11/2003 09:40,07/11/2003 12:40,6,10:30,,UA,A,R,0.75,,Outside Plot
Chick Provisioning,PMI,ARTE,Chris,Riley,Boathouse,07/11/2003 09:40,07/11/2003 12:40,5,10:45,,UA,A,H,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Chris,Riley,Boathouse,07/11/2003 09:40,07/11/2003 12:40,6,11:20,,UA,A,R,0.75,,Outside Plot
Chick Provisioning,PMI,ARTE,Chris,Riley,Boathouse,07/11/2003 09:40,07/11/2003 12:40,6,11:40,,UA,A,H,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Chris,Riley,Boathouse,07/11/2003 09:40,07/11/2003 12:40,4,11:45,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Chris,Riley,Boathouse,07/11/2003 09:40,07/11/2003 12:40,5,12:15,,UA,A,H,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Chris,Riley,Boathouse,07/11/2003 09:40,07/11/2003 12:40,6,12:30,,UA,A,R,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/12/2003 09:30,07/12/2003 12:45,8,10:35,,UA,U,R,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 09:30,07/13/2003 12:45,11,10:37,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,8,13:50,,UA,A,R,2,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,3,13:52,,UA,A,R,1.75,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,11,13:55,,UA,A,R,1.75,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,9,13:58,,UA,A,R,2.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,12,14:22,,UA,A,T,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,9,14:24,,UA,B,T,1.75,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,9,14:28,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,8,14:30,,UA,A,R,1.75,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,10,14:33,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,3,14:36,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,12,14:38,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,10,14:52,,UA,B,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,9,14:54,,UA,B,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,3,15:06,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,9,15:10,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,11,15:23,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,9,15:45,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,7,15:49,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,11,15:50,,UA,B,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,10,16:10,,UA,A,R,2,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,11,16:24,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,12,16:32,,UA,A,R,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/13/2003 13:45,07/13/2003 17:00,10,16:49,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/14/2003 09:30,07/14/2003 12:45,10,10:43,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/14/2003 14:40,07/14/2003 17:40,3,15:25,,UA,A,H,2.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/14/2003 14:40,07/14/2003 17:40,1,15:26,,UA,A,H,2,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/14/2003 14:40,07/14/2003 17:40,2,15:35,,UA,A,R,2.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/14/2003 14:40,07/14/2003 17:40,1,15:50,,UA,B,H,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/14/2003 14:40,07/14/2003 17:40,2,16:13,,UA,A,T,2.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/14/2003 14:40,07/14/2003 17:40,1,16:43,,UA,A,H,1.75,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/14/2003 14:40,07/14/2003 17:40,2,17:16,,UA,A,H,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/14/2003 14:40,07/14/2003 17:40,2,17:22,,UA,B,H,2,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/14/2003 14:40,07/14/2003 17:40,3,17:24,,UA,A,H,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/14/2003 14:40,07/14/2003 17:40,2,17:25,,UA,B,H,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,1,17:35,,UA,A,K,2,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,3,17:46,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,5,17:47,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,5,18:01,,UA,A,T,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,3,18:03,,UA,A,T,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,5,18:06,,UA,A,T,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,6,18:06,,UA,A,T,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,3,18:07,,UA,B,T,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,6,18:12,,UA,A,T,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,3,18:21,,UA,A,R,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,4,18:22,,UA,A,T,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,3,18:25,,UA,B,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,2,18:37,,UA,A,H,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,3,18:45,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,2,18:45,,UA,A,H,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,6,18:50,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,2,18:50,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,2,19:09,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,5,19:13,,UA,A,R,1.75,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,3,19:58,,UA,A,H,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,4,20:01,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,6,20:01,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,5,20:01,,UA,A,H,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,3,20:04,,UA,A,R,0.75,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,3,20:14,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,3,20:22,,UA,B,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Elizabeth,Rogan,Biffy,07/14/2003 17:33,07/14/2003 20:33,6,20:22,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Chris,Riley,Boathouse,07/15/2003 05:00,07/15/2003 08:00,6,5:35,,UA,A,T,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Chris,Riley,Boathouse,07/15/2003 05:00,07/15/2003 08:00,6,6:14,,UA,B,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Chris,Riley,Boathouse,07/15/2003 05:00,07/15/2003 08:00,4,6:20,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Chris,Riley,Boathouse,07/15/2003 05:00,07/15/2003 08:00,6,6:30,,UA,A,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Chris,Riley,Boathouse,07/15/2003 05:00,07/15/2003 08:00,6,6:35,,UA,A,T,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Chris,Riley,Boathouse,07/15/2003 05:00,07/15/2003 08:00,4,6:40,,UA,A,H,0.75,,Outside Plot
Chick Provisioning,PMI,ARTE,Chris,Riley,Boathouse,07/15/2003 05:00,07/15/2003 08:00,4,7:00,,UA,A,R,1.75,,Outside Plot
Chick Provisioning,PMI,ARTE,Chris,Riley,Boathouse,07/15/2003 05:00,07/15/2003 08:00,6,7:35,,UA,A,R,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Chris,Riley,Boathouse,07/15/2003 05:00,07/15/2003 08:00,4,7:42,,UA,A,R,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/15/2003 09:30,07/15/2003 12:45,12,10:44,,UA,A,R,1.75,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/16/2003 09:30,07/16/2003 12:45,12,10:48,,UA,U,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/17/2003 09:30,07/17/2003 12:45,10,10:50,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/18/2003 09:30,07/18/2003 12:45,10,10:57,,UA,B,R,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Tyler,Grant,East,07/18/2003 12:00,07/18/2003 15:00,2,12:50,,UA,A,H,2.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/19/2003 09:30,07/19/2003 12:45,8,11:01,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/20/2003 09:30,07/20/2003 12:45,9,11:02,,UA,B,R,1.5,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/21/2003 09:30,07/21/2003 12:45,11,11:04,,UA,A,R,0.75,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/22/2003 09:30,07/22/2003 12:45,7,11:05,,UA,A,R,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/23/2003 09:30,07/23/2003 12:45,11,11:06,,UA,B,R,0.75,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/24/2003 09:30,07/24/2003 12:45,8,11:09,,UA,U,R,0.75,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/25/2003 09:30,07/25/2003 12:45,10,11:47,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/26/2003 09:30,07/26/2003 12:45,11,11:58,,UA,B,R,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/27/2003 09:30,07/27/2003 12:45,8,12:02,,UA,A,R,1,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/28/2003 09:30,07/28/2003 12:45,1,12:14,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/29/2003 09:30,07/29/2003 12:45,11,12:20,,UA,A,R,1.25,,Outside Plot
Chick Provisioning,PMI,ARTE,Steve,Agius,North,07/30/2003 09:30,07/30/2003 12:45,10,12:31,,UA,A,R,1.5,,Outside Plot
chick Provisioning,PMI,ARTE,Sarah,Spencer,Boathouse,06/22/2004 08:15,06/22/2004 11:15,19,8:24,,UA,A,S,1.5,1,Outside Plot
chick Provisioning,PMI,ARTE,Sarah,Spencer,Boathouse,06/22/2004 08:15,06/22/2004 11:15,22,8:37,,UA,S,K,1.5,1,Outside Plot
chick Provisioning,PMI,ARTE,Sarah,Spencer,Boathouse,06/22/2004 08:15,06/22/2004 11:15,22,8:57,,UA,S,S,1.5,1,Outside Plot
chick Provisioning,PMI,ARTE,Sarah,Spencer,Boathouse,06/22/2004 08:15,06/22/2004 11:15,23,9:07,,UA,A,S,1,1,Outside Plot
chick Provisioning,PMI,ARTE,Sarah,Spencer,Boathouse,06/22/2004 08:15,06/22/2004 11:15,22,9:20,,UA,A,S,1.25,1,Outside Plot
chick Provisioning,PMI,ARTE,Sarah,Spencer,Boathouse,06/22/2004 08:15,06/22/2004 11:15,23,9:42,,UA,A,S,1.25,1,Outside Plot
chick Provisioning,PMI,ARTE,Sarah,Spencer,Boathouse,06/22/2004 08:15,06/22/2004 11:15,22,10:01,,UA,S,S,1.25,1,Outside Plot
chick Provisioning,PMI,ARTE,Sarah,Spencer,Boathouse,06/22/2004 08:15,06/22/2004 11:15,19,10:03,,UA,S,S,1.5,1,Outside Plot
chick Provisioning,PMI,ARTE,Sarah,Spencer,Boathouse,06/22/2004 08:15,06/22/2004 11:15,22,10:12,,UA,S,R,1.5,1,Outside Plot
chick Provisioning,PMI,ARTE,Sarah,Spencer,Boathouse,06/22/2004 08:15,06/22/2004 11:15,24,10:25,,UA,S,S,1.25,1,Outside Plot
chick Provisioning,PMI,ARTE,Sarah,Spencer,Boathouse,06/22/2004 08:15,06/22/2004 11:15,24,11:07,,UA,A,H,1.5,1,Outside Plot
chick Provisioning,PMI,ARTE,Steve,Agius,Generator,06/22/2004 13:40,06/22/2004 16:40,5,13:43,,UA,B,S,1.25,1,Outside Plot
chick Provisioning,PMI,ARTE,Steve,Agius,Generator,06/22/2004 13:40,06/22/2004 16:40,2,14:05,,UA,B,S,1.5,1,Outside Plot
chick Provisioning,PMI,ARTE,Steve,Agius,Generator,06/22/2004 13:40,06/22/2004 16:40,4,14:24,,UA,A,S,1.25,1,Outside Plot
chick Provisioning,PMI,ARTE,Steve,Agius,Generator,06/22/2004 13:40,06/22/2004 16:40,4,14:25,,UA,A,S,1.25,1,Outside Plot
chick Provisioning,PMI,ARTE,Steve,Agius,Generator,06/22/2004 13:40,06/22/2004 16:40,2,14:28,,UA,A,R,1.5,1,Outside Plot
chick Provisioning,PMI,ARTE,Steve,Agius,Generator,06/22/2004 13:40,06/22/2004 16:40,5,14:35,,UA,A,S,1.25,1,Outside Plot
chick Provisioning,PMI,ARTE,Steve,Agius,Generator,06/22/2004 13:40,06/22/2004 16:40,5,14:55,,UA,B,R,1,1,Outside Plot
chick Provisioning,PMI,ARTE,Steve,Agius,Generator,06/22/2004 13:40,06/22/2004 16:40,2,14:57,,UA,A,S,1,1,Outside Plot
chick Provisioning,PMI,ARTE,Steve,Agius,Generator,06/22/2004 13:40,06/22/2004 16:40,5,15:01,,UA,B,S,1,1,Outside Plot
chick Provisioning,PMI,ARTE,Steve,Agius,Generator,06/22/2004 13:40,06/22/2004 16:40,4,15:08,,UA,A,S,1.25,1,Outside Plot
chick Provisioning,PMI,ARTE,Steve,Agius,Generator,06/22/2004 13:40,06/22/2004 16:40,5,15:16,,UA,A,K,1.25,1,Outside Plot
chick Provisioning,PMI,ARTE,Steve,Agius,Generator,06/22/2004 13:40,06/22/2004 16:40,2,15:28,,UA,A,S,1,1,Outside Plot
chick Provisioning,PMI,ARTE,Steve,Agius,Generator,06/22/2004 13:40,06/22/2004 16:40,4,15:42,,UA,A,S,1,1,Outside Plot
chick Provisioning,PMI,ARTE,Steve,Agius,Generator,06/22/2004 13:40,06/22/2004 16:40,5,15:49,,UA,A,S,1.25,1,Outside Plot
chick Provisioning,PMI,ARTE,Steve,Agius,Generator,06/22/2004 13:40,06/22/2004 16:40,5,15:53,,UA,B,S,1,1,Outside Plot
